filename,label
C:\Users\ayush\Desktop\ISL\Indian\R\1074.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\X\329.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\C\17.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\K\234.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\V\0.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\B\414.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\E\331.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\G\87.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Y\512.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\A\1045.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\R\1052.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\L\683.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\K\935.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\J\809.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\H\780.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\E\16.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\M\1176.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\T\232.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\V\028.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\1\447.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\1\999.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\5\623.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\O\1013.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\N\26.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\G\986.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\F\666.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\W\1103.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\S\825.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\C\187.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\Z\425.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\N\536.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\E\218.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\T\116.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\F\1108.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\Z\577.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\690.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\K\1010.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Z\881.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\L\659.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\4\329.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\W\1077.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\9\465.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\A\1126.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\J\855.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\S\48.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\N\514.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\6\826.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\S\584.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\W\430.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\6\285.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\I\145.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\S\304.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\F\1158.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\X\1194.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\2\1142.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\L\1007.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\2\95.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\1\730.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\I\712.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\X\870.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\D\639.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\E\479.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\I\1027.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\Z\12.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\5\935.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Q\1054.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\D\444.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Z\446.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\1\451.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\S\364.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\N\1061.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\Z\757.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\I\440.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\D\393.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\O\626.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\T\1197.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\7\668.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\H\332.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\9\238.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\X\1045.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\7\288.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\E\345.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\T\586.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\A\115.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\L\294.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\Z\672.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\7\588.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\H\701.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\8\549.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\1\1043.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Y\207.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\4\82.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\C\324.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\D\1180.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\4\903.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\S\670.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\F\594.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\M\918.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\5\639.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\M\102.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\E\1067.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\B\955.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\O\1024.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\4\160.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\W\495.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\V\77.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\C\297.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\3\1024.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\9\588.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\L\149.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\I\040.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\T\747.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\P\580.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\X\628.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\3\1146.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\W\866.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\X\1170.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\Y\328.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\T\437.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\F\137.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\R\77.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\X\1050.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\G\984.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\6\946.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\M\889.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\B\1106.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\G\204.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\D\632.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\4\971.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\U\1019.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\F\291.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\9\611.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\T\129.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\P\535.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\Q\1103.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\M\910.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\K\78.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\D\312.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\H\559.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\8\238.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\T\14.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\R\829.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\U\514.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Y\706.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\L\118.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\7\598.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\F\1179.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\1\987.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\F\234.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\P\558.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\F\1181.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\4\788.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\J\1097.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\L\119.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\J\862.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\V\698.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\G\448.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\K\570.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\K\789.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\Z\420.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\D\562.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\5\655.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\K\67.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\P\832.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\F\304.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\B\1140.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\J\728.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\D\919.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Y\660.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\Z\959.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\B\336.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\2\724.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\3\75.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\C\368.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\I\623.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\9\559.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\5\319.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Q\184.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\9\803.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\R\1152.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\H\75.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\V\431.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\S\771.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\S\922.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\4\988.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\L\954.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\4\249.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\1\1114.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Q\945.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\3\165.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\I\618.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\G\936.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\A\1081.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\Y\633.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\E\730.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\6\629.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\C\733.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\5\346.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\K\1052.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\O\69.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\4\110.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\B\494.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\Q\484.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\J\683.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\S\1192.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\F\410.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\1\42.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\V\858.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\1\121.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Z\726.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\2\667.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\7\119.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\L\645.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\E\6.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\2\47.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\L\992.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\3\1043.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\P\1034.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\T\649.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\K\816.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\K\120.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\7\648.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\A\836.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\E\247.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\5\772.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\Q\1138.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\J\578.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\H\55.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\G\1102.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\K\541.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\1\657.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\L\1022.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\W\603.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\M\222.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\N\50.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\Q\637.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\U\994.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\2\92.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\J\638.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\3\699.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\B\653.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\G\1048.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\3\865.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\X\243.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\5\608.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\3\167.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\T\148.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\C\580.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\5\1118.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\T\972.jpg,T
C:\Users\ayush\Desktop\ISL\Indian\E\58.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\F\236.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\6\717.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\J\177.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\4\763.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\6\55.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\X\328.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\6\464.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\C\1105.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\7\509.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\D\862.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\N\1036.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\8\144.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\D\622.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\G\1152.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\J\894.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\E\337.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\X\744.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\5\297.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\R\642.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\U\1182.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\W\562.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\H\929.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\3\536.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\Y\117.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\S\353.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\E\613.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\N\458.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\E\1020.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\O\008.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\C\1019.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\Y\917.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\U\178.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\U\19.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\Y\48.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\2\429.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\3\976.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\K\104.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\V\1014.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\R\576.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\9\528.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\H\551.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\E\706.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\F\75.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\9\1186.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\L\826.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\M\571.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\P\83.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\X\690.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\C\015.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\N\991.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\4\748.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\O\082.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\9\179.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\M\1000.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\8\481.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\8\1096.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\S\147.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\5\720.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\S\359.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\A\698.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\O\133 copy.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\V\184.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\K\1184.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\H\1032.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\E\394.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\G\232.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\3\254.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\X\688.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\L\896.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\A\774.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\W\616.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\G\351.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\B\215.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\9\714.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\I\512.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\1\833.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Q\503.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\O\73.jpg,O
C:\Users\ayush\Desktop\ISL\Indian\Q\860.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\I\1199.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\4\1017.jpg,4
C:\Users\ayush\Desktop\ISL\Indian\D\350.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\L\52.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\5\962.jpg,5
C:\Users\ayush\Desktop\ISL\Indian\E\10.jpg,E
C:\Users\ayush\Desktop\ISL\Indian\K\556.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\U\629.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\N\460.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\Z\14.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\G\1069.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Q\569.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\G\159.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\N\576.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\A\673.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\9\1156.jpg,9
C:\Users\ayush\Desktop\ISL\Indian\S\60.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\Y\624.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\1\251.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\B\662.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\8\647.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\P\942.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\G\75.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Q\629.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\P\875.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\I\828.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\D\1159.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\I\182.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\F\695.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\2\852.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\U\483.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\A\512.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\I\653.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\3\438.jpg,3
C:\Users\ayush\Desktop\ISL\Indian\K\109.jpg,K
C:\Users\ayush\Desktop\ISL\Indian\6\593.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\I\226.jpg,I
C:\Users\ayush\Desktop\ISL\Indian\J\144.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\A\1023.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\8\452.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\1\775.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\Z\114.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\B\546.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\R\878.jpg,R
C:\Users\ayush\Desktop\ISL\Indian\B\1080.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\W\845.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\B\928.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\X\1131.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\F\1055.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\8\1115.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\Z\118.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\Y\56.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\N\430.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\B\677.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\2\908.jpg,2
C:\Users\ayush\Desktop\ISL\Indian\Y\543.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\U\615.jpg,U
C:\Users\ayush\Desktop\ISL\Indian\A\299.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\P\931.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\7\918.jpg,7
C:\Users\ayush\Desktop\ISL\Indian\H\1066.jpg,H
C:\Users\ayush\Desktop\ISL\Indian\Q\1000.jpg,Q
C:\Users\ayush\Desktop\ISL\Indian\P\613.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\8\447.jpg,8
C:\Users\ayush\Desktop\ISL\Indian\X\221.jpg,X
C:\Users\ayush\Desktop\ISL\Indian\D\314.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\Y\115.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\J\574.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\Z\743.jpg,Z
C:\Users\ayush\Desktop\ISL\Indian\M\557.jpg,M
C:\Users\ayush\Desktop\ISL\Indian\F\7.jpg,F
C:\Users\ayush\Desktop\ISL\Indian\G\1178.jpg,G
C:\Users\ayush\Desktop\ISL\Indian\Y\764.jpg,Y
C:\Users\ayush\Desktop\ISL\Indian\6\490.jpg,6
C:\Users\ayush\Desktop\ISL\Indian\V\819.jpg,V
C:\Users\ayush\Desktop\ISL\Indian\P\119.jpg,P
C:\Users\ayush\Desktop\ISL\Indian\1\532.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\B\403.jpg,B
C:\Users\ayush\Desktop\ISL\Indian\N\403.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\J\418.jpg,J
C:\Users\ayush\Desktop\ISL\Indian\N\363.jpg,N
C:\Users\ayush\Desktop\ISL\Indian\W\1141.jpg,W
C:\Users\ayush\Desktop\ISL\Indian\1\571.jpg,1
C:\Users\ayush\Desktop\ISL\Indian\A\324.jpg,A
C:\Users\ayush\Desktop\ISL\Indian\C\068.jpg,C
C:\Users\ayush\Desktop\ISL\Indian\D\69.jpg,D
C:\Users\ayush\Desktop\ISL\Indian\L\588.jpg,L
C:\Users\ayush\Desktop\ISL\Indian\S\21.jpg,S
C:\Users\ayush\Desktop\ISL\Indian\X\49.jpg,X
